author,author_name
http://www.example.edu/research/author_1412689666.0,Anastasia Hernández-Koutoucheva
http://www.example.edu/research/author_1780746912.0,Christian Siever
http://www.example.edu/research/author_40115662.0,Changxin Gao
http://www.example.edu/research/author_48022505.0,A. Kuznetsov
http://www.example.edu/research/author_52038267.0,C. Mungall
http://www.example.edu/research/author_2146650970.0,Jie Liu
http://www.example.edu/research/author_5368200.0,L. Paladin
http://www.example.edu/research/author_39517703.0,Anna Ratner
http://www.example.edu/research/author_2150913651.0,Turtle Mountain Community College
http://www.example.edu/research/author_2055948707.0,David Webb
http://www.example.edu/research/author_49028813.0,L. Taylor
http://www.example.edu/research/author_2134739304.0,O.E. Khromov
http://www.example.edu/research/author_3359767.0,J. Rust
http://www.example.edu/research/author_51043865.0,C. McQuin
http://www.example.edu/research/author_37894256.0,L. Beer
http://www.example.edu/research/author_1806086.0,C. Bult
http://www.example.edu/research/author_1808359.0,P. Sternberg
http://www.example.edu/research/author_2057642721.0,Martín Abadi
http://www.example.edu/research/author_2149915926.0,S. Lang
http://www.example.edu/research/author_40950692.0,Matthew R. Dillon
http://www.example.edu/research/author_2254975286.0,Benedikt Brors
http://www.example.edu/research/author_2834950.0,Bernhard X. Kausler
http://www.example.edu/research/author_31832262.0,Pierre-Alain Chaumeil
http://www.example.edu/research/author_39268366.0,Shaneabbas Raza
http://www.example.edu/research/author_3229889.0,Jedrzej Potoniec
http://www.example.edu/research/author_2924097.0,David C. Lonie
http://www.example.edu/research/author_52200573.0,V. Michel
http://www.example.edu/research/author_2077580009.0,Hilde Kuehne
http://www.example.edu/research/author_1948783.0,N. Rawlings
http://www.example.edu/research/author_2107299006.0,C. Williams
http://www.example.edu/research/author_144418842.0,T. Drummond
http://www.example.edu/research/author_51021910.0,M. Cord
http://www.example.edu/research/author_2078528337.0,Ashish Agarwal
http://www.example.edu/research/author_49688447.0,C. Vallejos
http://www.example.edu/research/author_145251954.0,J. Holmes
http://www.example.edu/research/author_145616379.0,E. Zurek
http://www.example.edu/research/author_29619587.0,Ferdinánd Filip
http://www.example.edu/research/author_145262829.0,Melanie Feinberg
http://www.example.edu/research/author_144106863.0,Hua Lu
http://www.example.edu/research/author_1778545.0,I. Hatzilygeroudis
http://www.example.edu/research/author_147069795.0,J. Gauglitz
http://www.example.edu/research/author_2518097.0,F. Kulsoom
http://www.example.edu/research/author_2292167.0,Jinlong Ru
http://www.example.edu/research/author_144485183.0,A. Walsh
http://www.example.edu/research/author_145253556.0,Cheng Wu
http://www.example.edu/research/author_1680042085.0,Melanie Schellenberg
http://www.example.edu/research/author_11371884.0,Christian Etmann
http://www.example.edu/research/author_2059393798.0,Diana Le
http://www.example.edu/research/author_1683950.0,L. Bergasa
http://www.example.edu/research/author_145309512.0,Hai Hu
http://www.example.edu/research/author_49572483.0,A. Drews
http://www.example.edu/research/author_1980031.0,Christian Quast
http://www.example.edu/research/author_46574709.0,Santosh Kumar
http://www.example.edu/research/author_1759389.0,A. Bekhash
http://www.example.edu/research/author_1734119.0,A. Ephremides
http://www.example.edu/research/author_48966748.0,James Hays
http://www.example.edu/research/author_35248610.0,Petra Kralj Novak
http://www.example.edu/research/author_1805563.0,Lijun Wei
http://www.example.edu/research/author_150208494.0,M. Faltyn
http://www.example.edu/research/author_46254662.0,Giulia Baruffaldi
http://www.example.edu/research/author_31420501.0,A. Barbe
http://www.example.edu/research/author_2146167.0,J. Irwin
http://www.example.edu/research/author_6943123.0,Michael L. Brodie
http://www.example.edu/research/author_2165530.0,A. Boyd
http://www.example.edu/research/author_2109080839.0,Xinya Chen
http://www.example.edu/research/author_1711104.0,C. Schönlieb
http://www.example.edu/research/author_92744944.0,M. Lightfoot
http://www.example.edu/research/author_1748453.0,S. Consoli
http://www.example.edu/research/author_3376186.0,Marvin N. Wright
http://www.example.edu/research/author_2029880797.0,D. Microbiology
http://www.example.edu/research/author_2448400.0,G. Gorrell
http://www.example.edu/research/author_7446050.0,Tyler R. Ross
http://www.example.edu/research/author_16531685.0,Beixin Lin
http://www.example.edu/research/author_49343177.0,A. Marcu
http://www.example.edu/research/author_2150913417.0,Nd
http://www.example.edu/research/author_145340803.0,J. Trujillo
http://www.example.edu/research/author_1422189299.0,B. Department
http://www.example.edu/research/author_144768011.0,Claudio Gutiérrez
http://www.example.edu/research/author_2150299143.0,J. Richardson
http://www.example.edu/research/author_2064046776.0,Benjamin I. P. Rubinstein
http://www.example.edu/research/author_1718021.0,V. Robu
http://www.example.edu/research/author_34660241.0,G. Rubin
http://www.example.edu/research/author_2124778071.0,Mu Li
http://www.example.edu/research/author_2114151870.0,Timothy A. Johnson
http://www.example.edu/research/author_2363439.0,V. Kapitonov
http://www.example.edu/research/author_145011589.0,W. Miller
http://www.example.edu/research/author_84419869.0,Lasse Buur Rasmussen
http://www.example.edu/research/author_152152335.0,I. Hofer
http://www.example.edu/research/author_2544257.0,C. Kuske
http://www.example.edu/research/author_2288011.0,Sungkwang Eom
http://www.example.edu/research/author_100893630.0,D. Driggs
http://www.example.edu/research/author_7327503.0,Tijl De Bie
http://www.example.edu/research/author_1388063052.0,I. Antonov
http://www.example.edu/research/author_2108113547.0,Xiaoqiang Zhang
http://www.example.edu/research/author_87973648.0,P. Jaiswal
http://www.example.edu/research/author_4505843.0,Heidi Theis
http://www.example.edu/research/author_1412757151.0,William Byron
http://www.example.edu/research/author_28903573.0,B. A. Lago
http://www.example.edu/research/author_119628938.0,I. Cirac
http://www.example.edu/research/author_21606013.0,Haofen Wang
http://www.example.edu/research/author_1913774.0,Tianqi Chen
http://www.example.edu/research/author_145023884.0,C. Bauer
http://www.example.edu/research/author_144847596.0,Wei Dong
http://www.example.edu/research/author_3347943.0,G. F. Siddiqui
http://www.example.edu/research/author_3416273.0,A. Munir
http://www.example.edu/research/author_1404856444.0,Sabah Ul-Hasan
http://www.example.edu/research/author_48958834.0,C. Diener
http://www.example.edu/research/author_1785886.0,H. Hermjakob
http://www.example.edu/research/author_1397640656.0,Elena Cibrián-Uhalte
http://www.example.edu/research/author_2045314941.0,Biological Sciences
http://www.example.edu/research/author_4507303.0,M. Hornbrook
http://www.example.edu/research/author_2259079144.0,P. J. Phillips
http://www.example.edu/research/author_1939433.0,T. Przytycka
http://www.example.edu/research/author_2475746.0,C. Theesfeld
http://www.example.edu/research/author_66605321.0,Ga
http://www.example.edu/research/author_4703089.0,M. Reinalda
http://www.example.edu/research/author_1775384.0,B. Zupan
http://www.example.edu/research/author_2070140.0,J. Izaac
http://www.example.edu/research/author_31933283.0,S. Coleman
http://www.example.edu/research/author_1715859.0,Honghan Wu
http://www.example.edu/research/author_2448954.0,C. Klopp
http://www.example.edu/research/author_3246706.0,Catia Pesquita
http://www.example.edu/research/author_2263053550.0,Jeffrey Huang
http://www.example.edu/research/author_3010206.0,Patricia Casla
http://www.example.edu/research/author_2739468.0,M. Rebhan
http://www.example.edu/research/author_144883195.0,P. Rosenstiel
http://www.example.edu/research/author_1978283.0,P. Keim
http://www.example.edu/research/author_1822287.0,C. Rancurel
http://www.example.edu/research/author_143858195.0,Maria-Esther Vidal
http://www.example.edu/research/author_49282648.0,Anneli Karlsson
http://www.example.edu/research/author_1949898.0,Mingxun Wang
http://www.example.edu/research/author_1409493802.0,Brittany Fiore-Gartland
http://www.example.edu/research/author_145750440.0,J. Polman
http://www.example.edu/research/author_1682762.0,L. Oneto
http://www.example.edu/research/author_36799419.0,Jennifer I. Clark
http://www.example.edu/research/author_88953283.0,H. Kaluzniak
http://www.example.edu/research/author_2075419193.0,Peng Pan
http://www.example.edu/research/author_1403367768.0,A. Sangrador-Vegas
http://www.example.edu/research/author_2065996555.0,Sachin Doshi
http://www.example.edu/research/author_35642045.0,Andrew Keller
http://www.example.edu/research/author_40383812.0,Ying-li Tian
http://www.example.edu/research/author_1403291783.0,A. S. Kulam-Syed-Mohideen
http://www.example.edu/research/author_3210889.0,Byungnam Lim
http://www.example.edu/research/author_4244834.0,E. Loftfield
http://www.example.edu/research/author_145810617.0,Lillian Lee
http://www.example.edu/research/author_152423211.0,O. Stegle
http://www.example.edu/research/author_3069821.0,P. Boudry
http://www.example.edu/research/author_2133517.0,A. Folarin
http://www.example.edu/research/author_2288911380.0,Pierce La
http://www.example.edu/research/author_2655417.0,Yongjie Liang
http://www.example.edu/research/author_2053597278.0,Joseph Jacob
http://www.example.edu/research/author_49588046.0,T. Barrett
http://www.example.edu/research/author_147015068.0,Jeanelle Ackerman
http://www.example.edu/research/author_2566296.0,Luca Pinello
http://www.example.edu/research/author_1413944992.0,Aimee Schwab-McCoy
http://www.example.edu/research/author_121011351.0,S. Avestimehr
http://www.example.edu/research/author_48173549.0,Jong-Seok Lee
http://www.example.edu/research/author_12335828.0,Sung-min Ha
http://www.example.edu/research/author_37232298.0,C. Olah
http://www.example.edu/research/author_34637610.0,C. Schoch
http://www.example.edu/research/author_2411702.0,Y. Tausczik
http://www.example.edu/research/author_144670517.0,Karen Clark
http://www.example.edu/research/author_2771337.0,Li-wei H. Lehman
http://www.example.edu/research/author_2144613377.0,Hao Zhang
http://www.example.edu/research/author_50673014.0,R. Dobson
http://www.example.edu/research/author_12986946.0,Ithayavani Iynkkaran
http://www.example.edu/research/author_36838735.0,B. Ganesh
http://www.example.edu/research/author_145632581.0,R. Vargas
http://www.example.edu/research/author_2784440.0,Tiago Grego
http://www.example.edu/research/author_143800213.0,Charless C. Fowlkes
http://www.example.edu/research/author_1389645066.0,University of Puerto Rico
http://www.example.edu/research/author_144231976.0,A. Swami
http://www.example.edu/research/author_2109798334.0,Hongyi Wang
http://www.example.edu/research/author_93088018.0,Peter M. Full
http://www.example.edu/research/author_39041697.0,Yulin Wang
http://www.example.edu/research/author_145134886.0,Joelle Pineau
http://www.example.edu/research/author_40199213.0,Yin Huai
http://www.example.edu/research/author_2124469104.0,Mark Johnson
http://www.example.edu/research/author_2064181672.0,Edgardo Ferran
http://www.example.edu/research/author_144490288.0,Natalia N. Ivanova
http://www.example.edu/research/author_36586793.0,K. Gaffney
http://www.example.edu/research/author_51997673.0,Ninareh Mehrabi
http://www.example.edu/research/author_47348021.0,A. Goodman
http://www.example.edu/research/author_46515606.0,T. K. Das
http://www.example.edu/research/author_145406421.0,T. Xiang
http://www.example.edu/research/author_2111098362.0,Ge Zhao
http://www.example.edu/research/author_2085348595.0,Helen Beatriz Frota Rozados
http://www.example.edu/research/author_3329398.0,S. Brenner
http://www.example.edu/research/author_2706664.0,José A. Dianes
http://www.example.edu/research/author_40291345.0,C. Rivoire
http://www.example.edu/research/author_144357385.0,M. Spitzer
http://www.example.edu/research/author_48692032.0,R. Spang
http://www.example.edu/research/author_152703565.0,A. Robinson
http://www.example.edu/research/author_1390051934.0,Yasset Pérez-Riverol
http://www.example.edu/research/author_1987744.0,S. Nativi
http://www.example.edu/research/author_2150913709.0,Tuba City
http://www.example.edu/research/author_70035060.0,H. Haviluddin
http://www.example.edu/research/author_3926122.0,Shanrong Zhao
http://www.example.edu/research/author_3243632.0,Kraisak Kesorn
http://www.example.edu/research/author_90487550.0,S. Seidlitz
http://www.example.edu/research/author_2966951.0,W. Hlavina
http://www.example.edu/research/author_47874999.0,A. Nikitin
http://www.example.edu/research/author_1702974.0,Lucia Specia
http://www.example.edu/research/author_2253948968.0,Mary Jo Pugh
http://www.example.edu/research/author_6547025.0,C. Manach
http://www.example.edu/research/author_1746807.0,Dan Jurafsky
http://www.example.edu/research/author_1754926.0,Michele Catasta
http://www.example.edu/research/author_2288412276.0,Viviane Boulo
http://www.example.edu/research/author_28084517.0,Makinna Oestreich
http://www.example.edu/research/author_1509741464.0,Jae-Won Cho
http://www.example.edu/research/author_2066369448.0,Mikhail Galkin
http://www.example.edu/research/author_3222784.0,M. Olschimke
http://www.example.edu/research/author_1740639.0,Adeel Razi
http://www.example.edu/research/author_145711633.0,R. Raskar
http://www.example.edu/research/author_2087620751.0,Bahzad Charbuty
http://www.example.edu/research/author_1681095.0,Ernestina Menasalvas Ruiz
http://www.example.edu/research/author_119726475.0,Mark Cavanaugh
http://www.example.edu/research/author_9416872.0,Jeff Z. Pan
http://www.example.edu/research/author_51389678.0,Goran Ceric
http://www.example.edu/research/author_49916345.0,Joshua Schrier
http://www.example.edu/research/author_2149521326.0,Guang Yang
http://www.example.edu/research/author_2117145575.0,Jong-Hoon Kim
http://www.example.edu/research/author_2803104.0,Pidong Li
http://www.example.edu/research/author_100653750.0,J. Leenaars
http://www.example.edu/research/author_2377945.0,J. Gregoire
http://www.example.edu/research/author_3265714.0,Athira M. Nambiar
http://www.example.edu/research/author_1381717153.0,E. Giamarellos‐Bourboulis
http://www.example.edu/research/author_2073870505.0,Brad Holmes
http://www.example.edu/research/author_2058906182.0,Gerhard Mayer
http://www.example.edu/research/author_35059954.0,S. Jungbluth
http://www.example.edu/research/author_145600821.0,Evan E. Bolton
http://www.example.edu/research/author_1704242.0,Dirk P. Kroese
http://www.example.edu/research/author_2546502.0,M. Woodacre
http://www.example.edu/research/author_13852284.0,J. Orphal
http://www.example.edu/research/author_88741529.0,D. Chetverikov
http://www.example.edu/research/author_2067827437.0,Ron Weiss
http://www.example.edu/research/author_1680133.0,S. Jha
http://www.example.edu/research/author_2077484140.0,Kyle Bradley
http://www.example.edu/research/author_48174487.0,Joslynn S. Lee
http://www.example.edu/research/author_5342859.0,Elena De Domenico
http://www.example.edu/research/author_46278302.0,Giulia Toti
http://www.example.edu/research/author_8504175.0,Massoud Maher
http://www.example.edu/research/author_1793652.0,R. Bastide
http://www.example.edu/research/author_2437145.0,G. Hart
http://www.example.edu/research/author_143960475.0,A. Bax
http://www.example.edu/research/author_1778446.0,V. Curcin
http://www.example.edu/research/author_39501851.0,G. Vicario
http://www.example.edu/research/author_1990014057.0,E. Walczak
http://www.example.edu/research/author_3300287.0,K. Butler
http://www.example.edu/research/author_9587758.0,J. Gröhl
http://www.example.edu/research/author_3277480.0,F. Archetti
http://www.example.edu/research/author_2957048.0,Jane He
http://www.example.edu/research/author_2240448681.0,Penny C. Coggill
http://www.example.edu/research/author_1727698.0,M. Nixon
http://www.example.edu/research/author_4259128.0,T. Barrette
http://www.example.edu/research/author_4008126.0,K. Chance
http://www.example.edu/research/author_145848848.0,W. Joseph
http://www.example.edu/research/author_25670161.0,Haemi Yang
http://www.example.edu/research/author_2110165413.0,Jiyao Wang
http://www.example.edu/research/author_2150912520.0,Claflin University
http://www.example.edu/research/author_2087067777.0,Yang Zou
http://www.example.edu/research/author_4240127.0,O. Waroux
http://www.example.edu/research/author_2081591992.0,Deepa Balraj
http://www.example.edu/research/author_48086053.0,Alexey M. Kozlov
http://www.example.edu/research/author_3083169.0,S. Brunton
http://www.example.edu/research/author_3180311.0,François Modave
http://www.example.edu/research/author_50721537.0,Patrick J. Coles
http://www.example.edu/research/author_134339866.0,L. Van Gool
http://www.example.edu/research/author_51403558.0,Stephanie B. Orchanian
http://www.example.edu/research/author_144768215.0,J. Lomax
http://www.example.edu/research/author_143865612.0,J. Caporaso
http://www.example.edu/research/author_2288022262.0,Helge Küster
http://www.example.edu/research/author_144970872.0,Ying Tai
http://www.example.edu/research/author_50272146.0,R. Ratnayake
http://www.example.edu/research/author_8644469.0,S. Chuguransky
http://www.example.edu/research/author_2034349.0,Ziawasch Abedjan
http://www.example.edu/research/author_1771108.0,Phoebe Sengers
http://www.example.edu/research/author_2474559.0,A. Hsiao
http://www.example.edu/research/author_69410389.0,K. RavikumarG
http://www.example.edu/research/author_46698699.0,D. M. Krylov
http://www.example.edu/research/author_145123820.0,M. Netea
http://www.example.edu/research/author_39497753.0,J. Bisanz
http://www.example.edu/research/author_2056894950.0,R. Machado
http://www.example.edu/research/author_145040040.0,R. J. Roy
http://www.example.edu/research/author_7510588.0,Sandeep Kumar Dhanda
http://www.example.edu/research/author_2214806.0,J. Hofmanninger
http://www.example.edu/research/author_145674725.0,J. Harrison
http://www.example.edu/research/author_150237239.0,Max von Hippel
http://www.example.edu/research/author_2956683.0,I. Chen
http://www.example.edu/research/author_1955932190.0,Shahab S. Band
http://www.example.edu/research/author_91066710.0,Chase Williamson
http://www.example.edu/research/author_1491551058.0,Michael Chung
http://www.example.edu/research/author_143686063.0,R. Greiner
http://www.example.edu/research/author_153059490.0,Andrea Franceschini
http://www.example.edu/research/author_2235761188.0,R. Knight
http://www.example.edu/research/author_2149185786.0,Wei Gao
http://www.example.edu/research/author_2055847396.0,Ailin Yu
http://www.example.edu/research/author_37998480.0,Gina Neff
http://www.example.edu/research/author_40867019.0,K. Leswing
http://www.example.edu/research/author_2159040.0,J. Uszkoreit
http://www.example.edu/research/author_1862199.0,C. Groom
http://www.example.edu/research/author_153809986.0,S. Jarvis
http://www.example.edu/research/author_40609810.0,G. Clarke
http://www.example.edu/research/author_1410832522.0,Harrison Pielke-Lombardo
http://www.example.edu/research/author_2076368657.0,L. Santoso
http://www.example.edu/research/author_41219567.0,W. Meyerson
http://www.example.edu/research/author_47202114.0,B. Rajput
http://www.example.edu/research/author_2130382238.0,Sourav Roy
http://www.example.edu/research/author_2110188466.0,Charles C. Chen
http://www.example.edu/research/author_3409867.0,Sheldon K. Pereira
http://www.example.edu/research/author_69907671.0,Alba Consuelo Nieto Lemus
http://www.example.edu/research/author_2571049.0,Besmira Nushi
http://www.example.edu/research/author_50408701.0,A. Campargue
http://www.example.edu/research/author_1720124.0,G. Karniadakis
http://www.example.edu/research/author_72379552.0,New York.
http://www.example.edu/research/author_145850309.0,Roy Pardee
http://www.example.edu/research/author_34472423.0,Zhiqiang Lin
http://www.example.edu/research/author_48884177.0,J. Aleksić
http://www.example.edu/research/author_145986494.0,Joseph Gomes
http://www.example.edu/research/author_48275624.0,S. Berg
http://www.example.edu/research/author_2150913479.0,Petersburg
http://www.example.edu/research/author_47595574.0,Soonjae Kwon
http://www.example.edu/research/author_2242842819.0,K.L. Choy
http://www.example.edu/research/author_46340473.0,M. Broadbent
http://www.example.edu/research/author_37740224.0,M. Osmond
http://www.example.edu/research/author_1585890027.0,T. Tran
http://www.example.edu/research/author_34024444.0,James T. Morton
http://www.example.edu/research/author_33433688.0,G. Moody
http://www.example.edu/research/author_17836661.0,E. L. Goh
http://www.example.edu/research/author_2109501657.0,Haishan Liu
http://www.example.edu/research/author_152943696.0,Bryan D. Martin
http://www.example.edu/research/author_38666915.0,D. Klein
http://www.example.edu/research/author_2944292.0,P. Ram
http://www.example.edu/research/author_143811844.0,M. Ghassemi
http://www.example.edu/research/author_2108258178.0,Sungho Lee
http://www.example.edu/research/author_2911201.0,Sungho Won
http://www.example.edu/research/author_40643490.0,Brian P. Alcock
http://www.example.edu/research/author_39963433.0,J. Verwey
http://www.example.edu/research/author_2150913805.0,Biomedical Sciences
http://www.example.edu/research/author_5403432.0,Wail Ba alawi
http://www.example.edu/research/author_2260656146.0,El Paso Community College
http://www.example.edu/research/author_1701686.0,I. Sutskever
http://www.example.edu/research/author_3829487.0,U. Stingl
http://www.example.edu/research/author_1398222654.0,Lara O'Donnell
http://www.example.edu/research/author_145445964.0,A. Subramanian
http://www.example.edu/research/author_145882108.0,J. Posada
http://www.example.edu/research/author_2282455043.0,L. Jensen
http://www.example.edu/research/author_40647481.0,Nandan P. Deshpande
http://www.example.edu/research/author_2328845.0,M. Ringwald
http://www.example.edu/research/author_2226391259.0,B. Sridhar Rao
http://www.example.edu/research/author_1390169705.0,Martins Oloni
http://www.example.edu/research/author_39978391.0,Yangqing Jia
http://www.example.edu/research/author_2109982288.0,Dan Zhang
http://www.example.edu/research/author_2047998.0,Yuxiao Dong
http://www.example.edu/research/author_1380506031.0,J. Cordes
http://www.example.edu/research/author_1398597165.0,R. Perez-Pineiro
http://www.example.edu/research/author_121408435.0,Carla L. Easter
http://www.example.edu/research/author_1715207.0,I. Mozetič
http://www.example.edu/research/author_1833839.0,Z. Teng
http://www.example.edu/research/author_3371321.0,K. Kamnitsas
http://www.example.edu/research/author_2996164.0,Zu-Hsu Lee
http://www.example.edu/research/author_2476801.0,Thorsten Liebig
http://www.example.edu/research/author_47647056.0,A. Sethuraman
http://www.example.edu/research/author_34828439.0,M. Stronati
http://www.example.edu/research/author_25897803.0,T. Osborne
http://www.example.edu/research/author_33641807.0,Mark Dokter
http://www.example.edu/research/author_1881041.0,Gilles Louppe
http://www.example.edu/research/author_1404579703.0,Eric Learned-Miller
http://www.example.edu/research/author_47981624.0,Alexandra Soboleva
http://www.example.edu/research/author_1717841.0,R. Szeliski
http://www.example.edu/research/author_2525146.0,Manal Kalkatawi
http://www.example.edu/research/author_144109291.0,P. Klonowski
http://www.example.edu/research/author_114702007.0,Felix Mölder
http://www.example.edu/research/author_32682543.0,S. Neuhauser
http://www.example.edu/research/author_2115378056.0,Yu Hong
http://www.example.edu/research/author_35885770.0,I. Bruno
http://www.example.edu/research/author_49069169.0,Yi-an Chen
http://www.example.edu/research/author_144603086.0,Andrew F. Nelson
http://www.example.edu/research/author_1820956545.0,J. P. Bernardes
http://www.example.edu/research/author_2931623.0,K. Christie
http://www.example.edu/research/author_1703204.0,Juan Sequeda
http://www.example.edu/research/author_145568138.0,Changick Kim
http://www.example.edu/research/author_1404984281.0,Prudence Mutowo-Meullenet
http://www.example.edu/research/author_144223091.0,Vivek Natarajan
http://www.example.edu/research/author_5568427.0,Alexis Kalderimis
http://www.example.edu/research/author_5932099.0,Evan N. Feinberg
http://www.example.edu/research/author_47429813.0,N. Segata
http://www.example.edu/research/author_3340189.0,G. Garrity
http://www.example.edu/research/author_74825769.0,Alexandria
http://www.example.edu/research/author_47247217.0,S. Sax
http://www.example.edu/research/author_49399380.0,N. Batjes
http://www.example.edu/research/author_2853905.0,B. Kiryutin
http://www.example.edu/research/author_2715187.0,M. Sperrin
http://www.example.edu/research/author_1389955537.0,Shai Shalev-Shwartz
http://www.example.edu/research/author_14872779.0,G. Corleone
http://www.example.edu/research/author_144374835.0,V. Antonov
http://www.example.edu/research/author_47383175.0,Radek Stepan
http://www.example.edu/research/author_1746885.0,K. Siau
http://www.example.edu/research/author_145347688.0,Simon Baker
http://www.example.edu/research/author_1728234.0,Lov K. Grover
http://www.example.edu/research/author_17139046.0,Belcourt
http://www.example.edu/research/author_2143567339.0,Dachuan Zhang
http://www.example.edu/research/author_2059315647.0,Stefan Berger
http://www.example.edu/research/author_4373110.0,Colin J. Brislawn
http://www.example.edu/research/author_1802591.0,A. Schönhuth
http://www.example.edu/research/author_1795430.0,Estefanía Serral
http://www.example.edu/research/author_145856759.0,J. Mazón
http://www.example.edu/research/author_103515845.0,G. Li
http://www.example.edu/research/author_1886238.0,B. Caffo
http://www.example.edu/research/author_144427183.0,Samuel Aparicio
http://www.example.edu/research/author_1804144.0,S. Rüping
http://www.example.edu/research/author_1772268.0,T. Marschall
http://www.example.edu/research/author_8615586.0,C. Weight
http://www.example.edu/research/author_144180358.0,A. P. Pandurangan
http://www.example.edu/research/author_1727915.0,T. Doerks
http://www.example.edu/research/author_34859021.0,R. Yamashita
http://www.example.edu/research/author_2053956592.0,M. O’Keefe
http://www.example.edu/research/author_32478749.0,S. Ossowski
http://www.example.edu/research/author_1749012.0,Gareth Tyson
http://www.example.edu/research/author_31888332.0,Stephen R. Gardner
http://www.example.edu/research/author_35328810.0,Alaa Abdulkhar Jihad
http://www.example.edu/research/author_1745672.0,R. Cipolla
http://www.example.edu/research/author_14677344.0,W. Schulz
http://www.example.edu/research/author_1410137287.0,Jorden Kreps
http://www.example.edu/research/author_2871740.0,Arda Yunianta
http://www.example.edu/research/author_2467369.0,Chi-Chun Lee
http://www.example.edu/research/author_2162971809.0,Abbas Ourmazd
http://www.example.edu/research/author_1802604.0,P. Koumoutsakos
http://www.example.edu/research/author_144893958.0,Manimozhiyan Arumugam
http://www.example.edu/research/author_2166511.0,R. Socher
http://www.example.edu/research/author_144110054.0,Madeleine Ernst
http://www.example.edu/research/author_1752093.0,Steffen Staab
http://www.example.edu/research/author_3219900.0,Gary B. Huang
http://www.example.edu/research/author_2980450.0,T. Jombart
http://www.example.edu/research/author_1746961.0,Tim Kraska
http://www.example.edu/research/author_40237241.0,Matthias Boehm
http://www.example.edu/research/author_40833997.0,Dmitrii Kochkov
http://www.example.edu/research/author_2132924.0,César A. Hidalgo
http://www.example.edu/research/author_46791561.0,Yi Guo
http://www.example.edu/research/author_2065123479.0,Colin Evans
http://www.example.edu/research/author_143690289.0,Michael R. Murphy
http://www.example.edu/research/author_2245797433.0,Daniel Dalevi
http://www.example.edu/research/author_21821453.0,Amina Nouicer
http://www.example.edu/research/author_32685970.0,A. Mitchell
http://www.example.edu/research/author_71619391.0,อนิรุธ สืบสิงห์
http://www.example.edu/research/author_35099275.0,S. Hicks
http://www.example.edu/research/author_4165758.0,K. Harron
http://www.example.edu/research/author_144265063.0,E. Ford
http://www.example.edu/research/author_2185912448.0,Bin Li
http://www.example.edu/research/author_29624314.0,C. Richard
http://www.example.edu/research/author_2285118740.0,C. M. Bishop
http://www.example.edu/research/author_47311590.0,A. Bashir
http://www.example.edu/research/author_6017571.0,M. Thillai
http://www.example.edu/research/author_1780578787.0,Bruno Monnet
http://www.example.edu/research/author_2781124.0,R. Oughtred
http://www.example.edu/research/author_2999959.0,Matthew Thorpe
http://www.example.edu/research/author_2005420621.0,B. Hameed
http://www.example.edu/research/author_1768236.0,W. Freeman
http://www.example.edu/research/author_2081469.0,J. Vanderplas
http://www.example.edu/research/author_47746992.0,J. Metcalf
http://www.example.edu/research/author_3295650.0,Brad T. Sherman
http://www.example.edu/research/author_2118729790.0,David T. Jones
http://www.example.edu/research/author_2108594617.0,Lizhe Wang
http://www.example.edu/research/author_2052949.0,Jason Tsay
http://www.example.edu/research/author_35016672.0,Benjamin J. Raphael
http://www.example.edu/research/author_152575374.0,Fábio C. P. Navarro
http://www.example.edu/research/author_1878858.0,S. Chatterjea
http://www.example.edu/research/author_4778970.0,D. Blayney
http://www.example.edu/research/author_2552975.0,J. Marioni
http://www.example.edu/research/author_2328333.0,G. Langs
http://www.example.edu/research/author_40522562.0,Jürgen Reinhard
http://www.example.edu/research/author_5775372.0,J. Rybniker
http://www.example.edu/research/author_102836509.0,University of Hawaii at Manoa
http://www.example.edu/research/author_1413853047.0,Esteban Ortiz-Ospina
http://www.example.edu/research/author_80091479.0,X. Georgiou
http://www.example.edu/research/author_46850985.0,Youping Deng
http://www.example.edu/research/author_1699363778.0,Jianlong Yuan
http://www.example.edu/research/author_40051261.0,S. Visscher
http://www.example.edu/research/author_2259624522.0,Montgomery College
http://www.example.edu/research/author_2084659.0,M. Taddeo
http://www.example.edu/research/author_145604360.0,R. Sinha
http://www.example.edu/research/author_2247525334.0,John G. Tate
http://www.example.edu/research/author_2140071467.0,Yeseul Kim
http://www.example.edu/research/author_7179962.0,Yi Yang
http://www.example.edu/research/author_2812486.0,P. Simard
http://www.example.edu/research/author_38019464.0,J. Sheldon
http://www.example.edu/research/author_2209951776.0,Paula Martin Gonzalez
http://www.example.edu/research/author_2086361492.0,Jan Gerken
http://www.example.edu/research/author_3316311.0,Max Vladymyrov
http://www.example.edu/research/author_1691615.0,Eoin L. Brodie
http://www.example.edu/research/author_1402881013.0,Carol DeWeese-Scott
http://www.example.edu/research/author_2239461.0,Songze Li
http://www.example.edu/research/author_2244779135.0,Laurel A. Copeland
http://www.example.edu/research/author_2082407039.0,A. L. Pinto
http://www.example.edu/research/author_67016846.0,Douxi Yan
http://www.example.edu/research/author_3240358.0,Nathan Dedman
http://www.example.edu/research/author_2922095.0,T. Vandermeersch
http://www.example.edu/research/author_1874006.0,Ben Adlam
http://www.example.edu/research/author_144064820.0,D. Knights
http://www.example.edu/research/author_1490485491.0,Johns Hopkins Bloomberg School of Public Health
http://www.example.edu/research/author_2039588.0,Keith Bonawitz
http://www.example.edu/research/author_92284568.0,E. Polovtseva
